video_url,author,text,time,votes
https://www.youtube.com/watch?v=YvvPeimqLQI,@Jhunter626,Uno de los grandes momentos de la televisión Colombiana,hace 2 años,585
https://www.youtube.com/watch?v=YvvPeimqLQI,@taniahga,Le voy a decir una cosa ministra: RENUNCIE!,hace 4 años,358
https://www.youtube.com/watch?v=YvvPeimqLQI,@andresguayara8345,"Lo mejor qué hizo caracol televisión en toda su historia, fue épico. Gracias a Juan Diego alvira. 👏🏻",hace 2 años,325
https://www.youtube.com/watch?v=YvvPeimqLQI,@denisvanegasmaxiscooters4709,"Y como todo, nunca se supo nada más de esta Señora,  y no pago ni un día de cárcel,  ni el dinero 💰 volvió, que tristeza 😢",hace 2 años,235
https://www.youtube.com/watch?v=YvvPeimqLQI,@sandrajohanabarrerasoto8506,"Esa carita de felicidad de Juan Diego, cuando entiende que es esa su oportunidad para exponer la corrupción de este país. 🥺👏",hace 2 años,88
https://www.youtube.com/watch?v=YvvPeimqLQI,@diegoluckumi1047,"Hoy si debo resaltar el trabajo de Juan Diego Alvira, Que pantalones los de este señor, !!!Que Berraquera!!!!",hace 4 años,391
https://www.youtube.com/watch?v=YvvPeimqLQI,@hombresdehonorenespañol,a mis 38 años de edad es la primera vez que veo a Caracol haciendo un trabajo decente,hace 4 años,4.2 K
https://www.youtube.com/watch?v=YvvPeimqLQI,@velascoyesid,"Excelente Juan Diego, me parece que los funcionarios públicos deben rendir cuentas y resultados.",hace 4 años,403
https://www.youtube.com/watch?v=YvvPeimqLQI,@AlexanderFranco-iv4qs,"Ahí nació la palabra abudinear igual a robar,ese apellido quedó manchado.para siempre",hace 1 año,29
https://www.youtube.com/watch?v=YvvPeimqLQI,@andreslopez4379,Juan Diego: “Hola Peter” 🙂🙂🙂,hace 4 años,333
https://www.youtube.com/watch?v=YvvPeimqLQI,@Bastetnyx,"JAJAJAJ disfrute tanto estoo ✨ 

¡Ojalá el periodismo de Caracol siempre fuera así!",hace 4 años,601
https://www.youtube.com/watch?v=YvvPeimqLQI,@MauricioRamirez1,"Lo único rescatable que tiene ese noticiero, aplausos a Juan Diego Alvira.",hace 4 años (editado),1.3 K
https://www.youtube.com/watch?v=YvvPeimqLQI,@Alexis-arq,Momento épico de la televisión de Colombia.,hace 1 año,27
https://www.youtube.com/watch?v=YvvPeimqLQI,@giovannytolosa8013,0:08 Top 10 Entradas más épicas del anime,hace 4 años,75
https://www.youtube.com/watch?v=YvvPeimqLQI,@Eulencris,"Estos “gobernantes” son un descaro, constantemente se quieren reír de nosotros y no cumplen absolutamente nada",hace 4 años,129
https://www.youtube.com/watch?v=YvvPeimqLQI,@nicolasgrajalesperea280,"""Ellos me engañaron"" ya se esta haciendo famosa entre los corruptos",hace 4 años,79
https://www.youtube.com/watch?v=YvvPeimqLQI,@miguelrojas2397,"Caracol televisión, Juan Diego Alvira .... Siempre los televidentes te llevamos en nuestro corazón ❤️",hace 2 años (editado),32
https://www.youtube.com/watch?v=YvvPeimqLQI,@endrigonzalez2086,😂😂😂,hace 4 años,14
https://www.youtube.com/watch?v=YvvPeimqLQI,@arbeyyamuez5990,Si ay destinos peores ala muerte,hace 4 años,30
https://www.youtube.com/watch?v=YvvPeimqLQI,@delagranjaasucasa1482,Jajajajaja,hace 4 años,7
https://www.youtube.com/watch?v=YvvPeimqLQI,@hectorreyesramos3524,Abusiva,hace 4 años,14
https://www.youtube.com/watch?v=YvvPeimqLQI,@sergiomiranda97,Lastimosamente a mi me pareció que a ella le estaba causando gracia la entrevista,hace 4 años,21
https://www.youtube.com/watch?v=YvvPeimqLQI,@ztadzas1860,Jaja,hace 4 años,2
https://www.youtube.com/watch?v=YvvPeimqLQI,@cristhianalarcon5352,Pur,hace 4 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@JarlamDev,jajajaja pero esa cara de burla que tiene da rabia.,hace 4 años,16
https://www.youtube.com/watch?v=YvvPeimqLQI,@juandc5816,No mayor que al terror que siente los niños de bajos recursos de Colombia.,hace 4 años,11
https://www.youtube.com/watch?v=YvvPeimqLQI,@andreisabogal6953,El terror lo sentimos nosotros por esos 70 mil millones que nunca dicen como los van a recuperar o devolver,hace 4 años (editado),14
https://www.youtube.com/watch?v=YvvPeimqLQI,@Maridm879,JajajajjaJA,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@carmenperez306, @arbeyyamuez5990  si los sótanos del infierno,hace 4 años,5
https://www.youtube.com/watch?v=YvvPeimqLQI,@luzmelidahiguera2889, @JarlamDev  éstos personajes cuando se toman él poder hacen lo que les conviene ellos velan,hace 4 años,3
https://www.youtube.com/watch?v=YvvPeimqLQI,@sayawachu2828,Jajajajajjajaj😂😅😄😁😂😅😆😀😆😁😅😂😃😉😎🙂☺😋😉😊😁😀😃😅,hace 4 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@alejandrorodriguezmunoz790,"Vine buscando exclusivamente este comentario, gracias",hace 4 años,3
https://www.youtube.com/watch?v=YvvPeimqLQI,@harryrodriguez6024,Jajajaja que descaro le dieron como carreta bajando loma sin control sin freno jajajaja,hace 4 años,3
https://www.youtube.com/watch?v=YvvPeimqLQI,@frobjorn2201,"Pero solo por un momento, ya despues se le olvida.",hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@adictoalamusica,"Lo único rescatable fue la contundencia de Juan Diego, no se dejó arrastrar por los pericuetos de la descarada  abudinen Y como ella no le respondió termino su intervención con la misma pregunta esta vez para los colombianos:   creen ustedes que la ministra cumplió o no cumplió???  
- lo mejor de todo es que es una pregunta retórica y por lo tanto no necesita respuesta...ya todos la conocemos",hace 4 años (editado),6
https://www.youtube.com/watch?v=YvvPeimqLQI,@domingosampayo1869,La dejó con las redes caídas 👊🏻🔥,hace 4 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@luisferro1331, @alejandrorodriguezmunoz790  No hay de qué,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@octaviolopez6533,"Es un montaje libretiado, con esto Caracol la dejo casta y pura, le lavaron los pecados.!!!",hace 4 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@luisferro1331,"Señores, que mamera la gente que comenta en son de pelea, arriba en los comentarios pueden dar sus opiniones abiertas, el resto no venga a pelear, ustedes y yo sabemos que a esa ministra no le van a hacer nada porque en este pais a nadie con poder le pasa algo.",hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@richardloquillo1016, @octaviolopez6533  así es siempre con la mayoría de las entrevistas y más si son sucias e involucran al gobierno,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@SrLaggaFitt,🤣😂🤣😂,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@SrLaggaFitt,Ah Caracol y a blua Radio le gusta este comentario jajja 🤣😂,hace 4 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@andersonpetro,"Cómo a chancleta cagada, jajajajajaj",hace 4 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@pabril," @JarlamDev  da piedra, rabia y todos los sin sabores ver la forma como evade la responsabilidad. Quisiera gritar mil groserías por la situación de mi país",hace 4 años,2
https://www.youtube.com/watch?v=YvvPeimqLQI,@esperanzacastro9376,"Trata de salir por la tangente vpero no van a poder conectar a todos los colegios, es una agasapada si tiene dignidad debería dejar ese puesto",hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@samuelmoreno309,jajajajjjajajajajajaajajajaj.....,hace 4 años,2
https://www.youtube.com/watch?v=YvvPeimqLQI,@hyldermolina7844,"jajajajajajajaja, bacano el comentario",hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@sofialopez1806,😅🤣😅🤣😅,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@robertocarlosceballosmendo7925,Eh ! Avemaría mucho dragón valla😂😂👍,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@CESAR61842,"No nos dejemos desviar del tema, tenemos que despertar, este gobierno sabe cuadrar todo a su antojo, siempre va existir algo más detrás de lo que nos quieren mostrar!🇨🇴",hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@pillim2005,Yo creo que quiere salir a buscar una semilla del ermitaño... 🤣🤣🤣,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@JarlamDev," @pabril  Sí Pedro, da mucha rabia. Y peor que dice ""he sido obsesiva con el seguimiento de la empresa..."" bla bla bla, y tan obsesiva fue que le ""metieron un golazo"" (supuestamente). Ella sola debió renunciar inmediatamente, pero ni para eso es responsable.",hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@edgarricardosegura3631,"No dijo nada la ministra, igual la puta plata se perdió y no hay quien responda como siempre?",hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@Julian-to5wg,Lo leí con la voz y todo 😂😂,hace 4 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@luises2108, @andreisabogal6953  lo van a recuperar con la reforma tributaria que nos metieron a la mala y listo no a pasado nada como siempre,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@ximenaordonez,"No se le cae la señal 📶. ... Jajajaj... Bueno entonces pal cementerio, yo no lo dije...",hace 4 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@the.jackal83, @CESAR61842  obvio microbio,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@rubyfranco8602,"Que  bueno  que   Caracol   este   haciéndolo    algo   muy   bueno   ' Juan   DIEGO   ALVIRA    MUY  BIEN   FELICITASIONES,",hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@daniroa6643,"en ese mismo momento le importó un pepino y hoy se muere de la tranquilidad porque sabe que siendo política puede robar y nada le pasa, incluso puede postularse a otro cargo público y seguirá en puestos públicos robando.",hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@leidyluna8633, @sayawachu2828  porque le cauSA tanta risa esto???,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@sayawachu2828, @leidyluna8633  cuando y donde me reí?,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@robersonmiguelmosquerapaz4945,Jajajajajajaja jajajajajajaja,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@elkingb.a5694,😂😂😂😂,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@rubielagudelo,Pues como no va a sentir pasión con los 70.000 millones que se abudineó,hace 3 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@franciscocar909,Jajaja 🤣,hace 3 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@richardramirez6118,Jajajajaja jajajajaja jajajajaja jajajajaja jajajajaja jajajajaja jajajajaja jajajajaja jajajajaja jajajajaja jajajajaja jajajajaja jajajajaja,hace 3 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@gloriaescobardiaz4877,"Mejor muerta que confrontada , jajaja jajaja
Aquí yace una mentirosa",hace 3 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@luisibanez9804,😂😂😂😂😂😂,hace 1 año,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@giolegion.2030,Se lapidó ella misma,hace 1 año,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@ofeliayepez6555,No cumple.,hace 4 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@fabianperez3149,Como te duele la desenmascarada 😅😂,hace 2 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@fabianperez3149,El entramado dijo la ministra jajajaJa,hace 2 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@LuisAngelCalderonCO,En este puntual caso esa no sería la solución,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@xXScooby2Xx,Que primero se haga responsable por el dinero desaparecido y luego renuncie.,hace 4 años,3
https://www.youtube.com/watch?v=YvvPeimqLQI,@kingbusiness5354, @xXScooby2Xx  Acertado tu comentario,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@almadeacero.9276,Renuncie ; porque ala cárcel no va a ir... El dinero ya se perdió... Yo le diría desaparezca.😠,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@kingbusiness5354, @xXScooby2Xx  Dicho y hecho,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@CarlosAlbertoImbago,De hecho Juan Diego Alvira dijo que estaban a punto de despedirlo en Caracol por haber confrontado a la rata. Lo salvó qué esa entrevista se hizo viral.,hace 2 años,13
https://www.youtube.com/watch?v=YvvPeimqLQI,@diegoarivera35," @CarlosAlbertoImbago  queda demostrado que a los medios de comunicación les interesa mostrar más la sección de entretenimiento que informarnos, será por uqe ellos tambien comen de lo que se roban los politicos",hace 2 años,2
https://www.youtube.com/watch?v=YvvPeimqLQI,@Juanmaec,Lo hecharon después,hace 2 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@patricia197073, @CarlosAlbertoImbago  USTED ESTA INSINUANDO QUE CONFRONTO A MI MAMA?????,hace 1 año (editado),0
https://www.youtube.com/watch?v=YvvPeimqLQI,@leonardo_ruiz,"Claro que se supo, por ahí aparecio como si nada en un estadio viendo un partido de futbol.",hace 1 año,5
https://www.youtube.com/watch?v=YvvPeimqLQI,@andresmendez5141, @leonardo_ruiz y todos alabándola ajjajajaja,hace 1 año,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@jacquelinechavarro2081,No  pasp nada  y  se perdió  esa plata y  solo sacan farándula y nunca más  se  supo  nada  de esto😢,hace 1 año,2
https://www.youtube.com/watch?v=YvvPeimqLQI,@diaz5525,"Y cuando por fin se sabe, resulta que la otra corrupta la sacó impune de toda esta barbaridad",hace 1 año,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@samsungalfa4637,🎉Todos engañan ha un pueblo que espera  que gobiernos ministros y demas trsbajadores que un publo yeno de nese,hace 1 año,2
https://www.youtube.com/watch?v=YvvPeimqLQI,@AndresCordoba-t8e,​ @leonardo_ruiz jajaja...ke risa!😊,hace 1 mes,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@beatrizgomez5975,La más corrupta del pais..se robo y jamás fue a carcel,hace 2 meses,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@pauloevelasquezsanabria7545,"Se vive,se siente,Juan Diego presidente.Que viva Juan Diego.Cristo te ama Juan Diego.Ver: Hechos 4:12.",hace 4 años,4
https://www.youtube.com/watch?v=YvvPeimqLQI,@elcaballerodecaldas3914, @pauloevelasquezsanabria7545  JUAN18:36.,hace 3 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@danielguzman8238,Karen estuvo detrás de los billetes y esa fue su gran pasión que descarada.,hace 3 años,2
https://www.youtube.com/watch?v=YvvPeimqLQI,@linigify,primera vez que hacen algo bien,hace 4 años,82
https://www.youtube.com/watch?v=YvvPeimqLQI,@edwinstories.1592,y eso porq ya informan bien mmm q milagro..,hace 4 años,28
https://www.youtube.com/watch?v=YvvPeimqLQI,@JuanRodriguez-bj9ue,X2,hace 4 años,8
https://www.youtube.com/watch?v=YvvPeimqLQI,@aquifigueroa2687,Es un simple intento de lavarnos la cara,hace 4 años,32
https://www.youtube.com/watch?v=YvvPeimqLQI,@CarlosMedinaandresmedia,fui el like 300,hace 4 años,5
https://www.youtube.com/watch?v=YvvPeimqLQI,@gladyschecirahernandezsand9207,No cumplió b,hace 4 años,6
https://www.youtube.com/watch?v=YvvPeimqLQI,@jdab8726,Todo hace parte del libreto,hace 4 años,9
https://www.youtube.com/watch?v=YvvPeimqLQI,@croll9096,"Si a esta señora la castigan penalmente, me creo esta escena. Ya que se vienen las elecciones y de todo desconfío",hace 4 años,18
https://www.youtube.com/watch?v=YvvPeimqLQI,@evelindayanamolinarojas2558,X2,hace 4 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@miguelrafaelgomezdluis1459,Y YO A MIS 57,hace 4 años,3
https://www.youtube.com/watch?v=YvvPeimqLQI,@carlosluna8615,x2 pero a los 23,hace 4 años,2
https://www.youtube.com/watch?v=YvvPeimqLQI,@angeljimenez-vip,Eso es mera fachada para que no pierdan ranking,hace 4 años,4
https://www.youtube.com/watch?v=YvvPeimqLQI,@andreypinilla4635,No demoran en asecinar a juan Diego los de paramilitares,hace 4 años,8
https://www.youtube.com/watch?v=YvvPeimqLQI,@JuanRodriguez-bj9ue, @camilomunoz7215  bueno es verdad cada que el colombiano cree en algo el gobierno o los medios de comunicación vuelven a meter la pata,hace 4 años,2
https://www.youtube.com/watch?v=YvvPeimqLQI,@eiderflorez2217,"U y SI, UPS, UPS,",hace 4 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@lavid.h1425,Enserio que quito las palabras enserio que si!!!! Totalmente de acuerdo.,hace 4 años,3
https://www.youtube.com/watch?v=YvvPeimqLQI,@diegojavier5288,A TUS 38 AÑOS ERES UN GIL,hace 4 años,2
https://www.youtube.com/watch?v=YvvPeimqLQI,@isaacgaitan3780, @andreypinilla4635  hasta aquí llegó. Fin de su carrera,hace 4 años,3
https://www.youtube.com/watch?v=YvvPeimqLQI,@MrHetrigan,"Bastante, pero no recuerdo si con Santos tbn. era así ... y pues no es que sea duquista ni na' ...",hace 4 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@hugojaramillo2690,Buena esa pa una verdad bien dicha,hace 4 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@reneperez7514,Y ist cree en eso por dios todo es areglado ...... juan carlos alvira  ministra ust  sabe q le tengo que tirar duro la ministra hagale alvira yo se como es,hace 4 años,2
https://www.youtube.com/watch?v=YvvPeimqLQI,@reneperez7514, @edwinstories.1592  y ust cree eso,hace 4 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@reneperez7514, @linigify  todo es areglado,hace 4 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@chris_ggonzalez5986,En mis 22 años,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@juanpabloromero6858, @elingetron  concuerdo con desconocido,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@Rasras2148, @elingetron  los medios de comunicación Son las meretrices de Palacio nariño.,hace 4 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@yeyotattoo5256,Es verdad,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@joseespinoza1595,Dijo que se Iva al cementerio pero de visita a la tumba de popeye,hace 4 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@zombiextremo1181, @diegojavier5288  No me diga que usted le cree a caracol jajaja.,hace 4 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@liliapizo8559,👍👍👍,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@pedagogizate3222,mas que todo por el periodismo que practica Juan D Alvira,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@daniroa6643,"si no lo a visto antes, no le extrañe si en unas semanas ve a el mismo canal y escucha a sus emisoras lavandole la image a esas misma cínica.",hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@ramiroandrade1,Nojoda si,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@liliapizo8559, @ramiroandrade1  eres costeño,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@liliapizo8559, @ramiroandrade1  pero no se enoje sonrria,hace 4 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@omarriveroslozano7885,"Caracol ahora sí hace su trabajo? Y con Santos los billetes en la boca, no los dejaba hablar glup glup glup",hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@luisvilladiego5597," @angeljimenez-vip , rating querrás decir.",hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@ricardomonroycardona1159, @camilomunoz7215  q va ese periodista siempre encara a sus invitados deje de creerle a su amiguito el marihuano mijo,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@julianhincapie3007,Pero es cuando saben que no se salvan...,hace 4 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@nathaliecaicedo4360,No creo que los créditos de Caracol sino de Juan Diego Alvira,hace 4 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@alvarodominguez5093," @gladyschecirahernandezsand9207  ,,",hace 3 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@mariastellarincon2505,Los felicito caracol. Buena entrevista. Así vuelvo a escucharlos. Es mentirosa.,hace 3 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@richardviterybotina2315,"Por qué sera?
Quieren lavar su imagen pero en el fondo sabe Dios que interes tienen , claro esta que sirven alos intereses de los gobernantes",hace 3 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@javierledesma9721, @elingetron  áá,hace 3 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@sandraelvirabustosforero1898,"Pero cuando se es empleados,toca hacer caso. Omiso a lo que diga el jefe 😉",hace 3 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@mariatamayo9081,"No cumplió ,como siempre se esconden en múltiples excusas ,le falta berraquera para aceptar los errores eso es de cobardes",hace 3 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@sandraelvirabustosforero1898," @mariatamayo9081  y de justicia 😡, pero como son ellos se puede hacer lo que les de la gracia🤨",hace 3 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@fannymariaquinterosolano8280, @JuanRodriguez-bj9ue  no cumpli,hace 3 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@fannymariaquinterosolano8280,No cumplio,hace 3 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@ednaluzmosqueramoreno8716,Estoy de acuerdo contigo   últimamente se están ganando la credibilidad del televidentes,hace 3 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@luisalbertorincotapia806,"Lo mismo digo q biennn caracolll, casi q no",hace 3 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@gloriavergara7602," @joseespinoza1595  la Karen no se fue a la tumba, pero la que pidió y recibió los 70 mil millones fue la mamá de la Karen. La mamá de Karen , si se fue al cementerio, esa señora cumplió la promesa que hizo la hija.",hace 2 años (editado),0
https://www.youtube.com/watch?v=YvvPeimqLQI,@wilmerjavier938,y por accidente jajaja,hace 2 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@jerssonvaron6702,Pero no fué Caracol. Fué el periodista,hace 2 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@jaimejaramillo7643,"No fue Caracol,  fue el periodista",hace 2 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@hombresdehonorenespañol, @jaimejaramillo7643  a la final fueron los dos,hace 2 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@Mathrobert,"Bueno como ya se dieron cuenta no fue caracol, fue un periodista. Y como ya lo saben, lo botaron!",hace 2 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@YennyLilianaCalderon,"Caracol nooo,Juan Diego que Casito y lo hechan,😂😂😂",hace 2 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@A.B8-7,"Por eso Juan Diego se fue, porque se dió cuenta con quién andaba, su ética no se lo permitió.",hace 2 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@Mathrobert,Creo que ya cambiaste de opinión.,hace 2 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@enmanuelsthella,Por eso sacaron a Juan Fiegoy,hace 2 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@hernangomez8766,Resultado final se robaron la plata y hecharon a Juan Diego alvira jajajajaj,hace 2 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@camilocastiblanco6544,Casi lo echan por hacer lo correcto.,hace 2 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@OSCARIVANCespedes,y tal vez sea la unica,hace 2 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@yesnerymoreno1551,"No lo crea, por eso salió ese periodista del canal",hace 2 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@michaellondono8573,Primera vez y última porque cree que caracol dejo ir a su presentador estrella. El sabe que eso hizo temblar todo el edificio de caracol.,hace 2 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@vivecucutilla,Pero casi a la ministra le da un paro cardiaco al ver a Juan Diego 😵😵‍💫😵,hace 2 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@vivecucutilla, @gladyschecirahernandezsand9207  le parece poco la purgada que le dieron a la ministra 😵‍💫😵‍💫😵‍💫😁😁😁😁,hace 2 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@alejandrogalvis3511,Por que cree que lo echaron a juan diego alvira,hace 2 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@fernandopoveda9861,Pero lo dejaron sin empleo por hacer eso.,hace 2 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@yanc95,no caracol fue mas por juan diego,hace 2 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@edithramirezjimenez1992,Y qué  le costó su salida de Caracol,hace 2 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@helverrianobello7945,Eso le costó el empleo a Juan Diego  y es para que nos demos cuenta que los medios son sesgados no hay. Credevilidad,hace 2 años,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@joelhernandez7434,Por esto salio de caracol diego alvira,hace 1 año,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@VivianaSanz-q7x,Aqui a caracol no le importo nada por el simple hecho de ser clanes costeños aunque fuesen urisbistas y los que esta ves estan en el ojo del huracan... si fuesen del interior esto jamas pasa,hace 1 año,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@eduardomartinezvergel933,Caracol? Nahh eso fue obra de juan diego almira y casi pierde el trabajo por eso,hace 1 año,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@sergioibarra3024,"Nisiquiera fue caracol, fue gracias a juan Diego alvira",hace 1 año,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@richardmcdanieljoiro,"Yo también, ojalá siempre fueran así porque de lo contrario caracol también se va al cementerio.
Pero felicitaciones por esta entrevista",hace 1 año,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@luzelenahernandezperez4517,Por eso practicamente lo sacaron.,hace 1 año,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@florramirez4289,A lo bien 👍  se abudineo  la plata destinada a la juventud  y la niñes. Qué  pague así cojen escarmiento  cárcel para  que se acabe la corrupción...🤷😔🤔,hace 1 año,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@LuisRestrepo-e2l,Jaj asi es mal noticiero,hace 1 año,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@yiovannyhinestroza3511,Por eso ya no está en caracol Juan Diego.,hace 1 año,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@MrBalta406,"No fué Caracol, fué Juan Diego
Por eso casi lo echan",hace 1 año,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@cristhiammahecharomero8342,Pero después echaron a Juan Diego Justo por esa entrevista. Porq fue algo de él no del el canal. 🫠🫠,hace 10 meses,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@HectorSanchez-s8m,Y preguntense si el periodista todavia trabaja ahi😂😂😂,hace 9 meses,0
https://www.youtube.com/watch?v=YvvPeimqLQI,@rdherrera543,"Ya lo hacen, hasta existe una ley y todo, un poco dormido estas",hace 4 años,1
https://www.youtube.com/watch?v=YvvPeimqLQI,@alexanderrodriguez22, @rdherrera543  Pues la ley en este caso no se está cumpliendo al parecer... ¿No? 😳,hace 4 años,2
https://www.youtube.com/watch?v=YvvPeimqLQI,@hipatia19, @rdherrera543  lo hacen en el canal institucional sin embargo sería bueno que lo hiciera en los medios masivos.,hace 4 años,2
